Vertice, Descoberto, Finalizado
3434,2093,5602
3435,3121,4574
3436,0,0
3437,2784,4911
3438,3249,4446
3439,0,0
3440,0,0
3441,0,0
3442,0,0
3443,0,0
3444,2857,4838
3445,0,0
3446,0,0
3447,0,0
3448,0,0
3449,3356,4339
3450,0,0
3451,3350,4345
3452,3592,4103
3453,2620,5075
3454,0,0
3455,0,0
3456,0,0
3457,0,0
3458,1994,5701
3459,0,0
3460,1806,5889
3461,292,7403
3462,3769,3926
3463,0,0
3464,0,0
3465,3344,4351
3466,2827,4868
3467,0,0
3468,0,0
3469,1547,6148
3470,0,0
3471,0,0
3472,0,0
3473,0,0
3474,188,7507
3475,0,0
3476,0,0
3477,2589,5106
3478,2427,5268
3479,3517,4178
3480,0,0
3481,0,0
3482,900,6795
3483,0,0
3484,2785,4910
3485,2490,5205
3486,1041,6654
3487,1855,5840
3488,1747,5948
3489,546,7149
3490,1125,6570
3491,0,0
3492,3463,4232
3493,0,0
3494,0,0
3495,3829,3866
3496,0,0
3497,0,0
3498,0,0
3499,2188,5507
3500,734,6961
3501,0,0
3502,3245,4450
3503,0,0
3504,0,0
3505,0,0
3506,0,0
3507,0,0
3508,0,0
3509,3234,4461
3510,0,0
3511,0,0
3512,1891,5804
3513,2090,5605
3514,0,0
3515,2429,5266
3516,3607,4088
3517,0,0
3518,0,0
3519,2001,5694
3520,974,6721
3521,3414,4281
3522,0,0
3523,3312,4383
3524,0,0
3525,2522,5173
3526,0,0
3527,3043,4652
3528,2908,4787
3529,2077,5618
3530,1829,5866
3531,1938,5757
3532,0,0
3533,1845,5850
3534,2158,5537
3535,0,0
3536,0,0
3537,615,7080
3538,2673,5022
3539,0,0
3540,2447,5248
3541,1947,5748
3542,0,0
3543,0,0
3544,0,0
3545,1315,6380
3546,0,0
3547,3544,4151
3548,3820,3875
3549,1244,6451
3550,2324,5371
3551,2170,5525
3552,0,0
3553,0,0
3554,0,0
3555,0,0
3556,1958,5737
3557,645,7050
3558,3724,3971
3559,0,0
3560,0,0
3561,981,6714
3562,0,0
3563,0,0
3564,3199,4496
3565,2712,4983
3566,3527,4168
3567,972,6723
3568,1143,6552
3569,3095,4600
3570,0,0
3571,2836,4859
3572,0,0
3573,3136,4559
3574,0,0
3575,0,0
3576,2477,5218
3577,0,0
3578,0,0
3579,0,0
3580,0,0
3581,0,0
3582,1809,5886
3583,0,0
3584,740,6955
3585,0,0
3586,0,0
3587,0,0
3588,3231,4464
3589,2496,5199
3590,3367,4328
3591,0,0
3592,2991,4704
3593,579,7116
3594,0,0
3595,0,0
3596,0,0
3597,0,0
3598,2375,5320
3599,0,0
3600,3175,4520
3601,2254,5441
3602,0,0
3603,0,0
3604,3626,4069
3605,125,7570
3606,0,0
3607,0,0
3608,782,6913
3609,0,0
3610,0,0
3611,0,0
3612,3755,3940
3613,1282,6413
3614,0,0
3615,0,0
3616,1799,5896
3617,0,0
3618,0,0
3619,0,0
3620,3417,4278
3621,3236,4459
3622,2987,4708
3623,3128,4567
3624,463,7232
3625,1170,6525
3626,2889,4806
3627,651,7044
3628,0,0
3629,419,7276
3630,220,7475
3631,154,7541
3632,2548,5147
3633,0,0
3634,1848,5847
3635,2608,5087
3636,2869,4826
3637,2935,4760
3638,0,0
3639,3392,4303
3640,827,6868
3641,3180,4515
3642,2376,5319
3643,0,0
3644,0,0
3645,3014,4681
3646,0,0
3647,2853,4842
3648,3336,4359
3649,0,0
3650,2865,4830
3651,1284,6411
3652,0,0
3653,3303,4392
3654,1709,5986
3655,1366,6329
3656,3571,4124
3657,0,0
3658,0,0
3659,1465,6230
3660,0,0
3661,1942,5753
3662,1792,5903
3663,1833,5862
3664,3784,3911
3665,0,0
3666,2655,5040
3667,3610,4085
3668,3487,4208
3669,3541,4154
3670,0,0
3671,2045,5650
3672,0,0
3673,3160,4535
3674,2271,5424
3675,0,0
3676,0,0
3677,0,0
3678,2487,5208
3679,0,0
3680,0,0
3681,0,0
3682,1811,5884
3683,0,0
3684,0,0
3685,1260,6435
3686,1518,6177
3687,1109,6586
3688,545,7150
3689,3381,4314
3690,3426,4269
3691,3712,3983
3692,0,0
3693,2462,5233
3694,3366,4329
3695,0,0
3696,3690,4005
3697,0,0
3698,0,0
3699,446,7249
3700,3393,4302
3701,1578,6117
3702,0,0
3703,0,0
3704,0,0
3705,0,0
3706,2776,4919
3707,1768,5927
3708,0,0
3709,3084,4611
3710,3044,4651
3711,0,0
3712,0,0
3713,0,0
3714,3135,4560
3715,3470,4225
3716,1946,5749
3717,0,0
3718,2699,4996
3719,478,7217
3720,0,0
3721,3107,4588
3722,0,0
3723,0,0
3724,2728,4967
3725,0,0
3726,0,0
3727,3365,4330
3728,0,0
3729,2989,4706
3730,3119,4576
3731,2928,4767
3732,1508,6187
3733,0,0
3734,0,0
3735,2861,4834
3736,3744,3951
3737,0,0
3738,3689,4006
3739,3765,3930
3740,2323,5372
3741,0,0
3742,0,0
3743,0,0
3744,0,0
3745,2577,5118
3746,3506,4189
3747,0,0
3748,3036,4659
3749,1698,5997
3750,2880,4815
3751,0,0
3752,0,0
3753,0,0
3754,0,0
3755,839,6856
3756,2539,5156
3757,0,0
3758,0,0
3759,0,0
3760,1229,6466
3761,3142,4553
3762,2344,5351
3763,0,0
3764,3004,4691
3765,2944,4751
3766,2177,5518
3767,3526,4169
3768,0,0
3769,0,0
3770,0,0
3771,0,0
3772,0,0
3773,0,0
3774,3259,4436
3775,0,0
3776,0,0
3777,1889,5806
3778,0,0
3779,0,0
3780,2679,5016
3781,1715,5980
3782,0,0
3783,2034,5661
3784,0,0
3785,0,0
3786,0,0
3787,0,0
3788,0,0
3789,0,0
3790,0,0
3791,1602,6093
3792,0,0
3793,3202,4493
3794,3680,4015
3795,0,0
3796,2098,5597
3797,0,0
3798,3434,4261
3799,2727,4968
3800,0,0
3801,0,0
3802,2866,4829
3803,3466,4229
3804,3467,4228
3805,3042,4653
3806,3017,4678
3807,0,0
3808,617,7078
3809,0,0
3810,3584,4111
3811,0,0
3812,0,0
3813,0,0
3814,2501,5194
3815,0,0
3816,0,0
3817,1180,6515
3818,0,0
3819,0,0
3820,980,6715
3821,0,0
3822,0,0
3823,0,0
3824,0,0
3825,0,0
3826,3349,4346
3827,0,0
3828,1392,6303
3829,3239,4456
3830,0,0
3831,3563,4132
3832,3837,3858
3833,0,0
3834,0,0
3835,1658,6037
3836,0,0
3837,2092,5603
3838,3171,4524
3839,3415,4280
3840,3127,4568
3841,3108,4587
3842,3726,3969
3843,0,0
3844,0,0
3845,2999,4696
3846,0,0
3847,2285,5410
3848,0,0
3849,0,0
3850,0,0
3851,0,0
3852,3069,4626
3853,1756,5939
3854,0,0
3855,3096,4599
3856,0,0
3857,0,0
3858,2732,4963
3859,0,0
3860,2905,4790
3861,3468,4227
3862,3238,4457
3863,2896,4799
3864,0,0
3865,3075,4620
3866,398,7297
3867,0,0
3868,0,0
3869,1283,6412
3870,2296,5399
3871,1972,5723
3872,0,0
3873,0,0
3874,3268,4427
3875,0,0
3876,0,0
3877,0,0
3878,0,0
3879,0,0
3880,0,0
3881,3619,4076
3882,0,0
3883,0,0
3884,0,0
3885,1988,5707
3886,0,0
3887,0,0
3888,2643,5052
3889,3703,3992
3890,0,0
3891,2707,4988
3892,0,0
3893,3216,4479
3894,0,0
3895,0,0
3896,0,0
3897,0,0
3898,0,0
3899,2007,5688
3900,0,0
3901,1351,6344
3902,0,0
3903,3403,4292
3904,0,0
3905,0,0
3906,0,0
3907,2567,5128
3908,2677,5018
3909,0,0
3910,3538,4157
3911,0,0
3912,3287,4408
3913,3501,4194
3914,3410,4285
3915,2904,4791
3916,2180,5515
3917,2633,5062
3918,0,0
3919,3401,4294
3920,0,0
3921,0,0
3922,0,0
3923,2982,4713
3924,1899,5796
3925,2821,4874
3926,2171,5524
3927,3161,4534
3928,3223,4472
3929,3319,4376
3930,2391,5304
3931,0,0
3932,0,0
3933,0,0
3934,0,0
3935,3325,4370
3936,0,0
3937,2210,5485
3938,3572,4123
3939,3243,4452
3940,0,0
3941,0,0
3942,990,6705
3943,0,0
3944,2756,4939
3945,3576,4119
3946,0,0
3947,1255,6440
3948,0,0
3949,0,0
3950,0,0
3951,790,6905
3952,3614,4081
3953,0,0
3954,0,0
3955,0,0
3956,0,0
3957,0,0
3958,0,0
3959,3271,4424
3960,0,0
3961,0,0
3962,0,0
3963,0,0
3964,1536,6159
3965,0,0
3966,1531,6164
3967,0,0
3968,1265,6430
3969,1145,6550
3970,2948,4747
3971,0,0
3972,0,0
3973,0,0
3974,3024,4671
3975,0,0
3976,2740,4955
3977,0,0
3978,0,0
3979,0,0
3980,0,0
3981,3615,4080
3982,0,0
3983,3768,3927
3984,0,0
3985,0,0
3986,2978,4717
3987,0,0
3988,3800,3895
3989,3283,4412
3990,1378,6317
3991,0,0
3992,0,0
3993,0,0
3994,2734,4961
3995,3473,4222
3996,0,0
3997,3797,3898
3998,0,0
3999,2724,4971
4000,3181,4514
4001,3006,4689
4002,2951,4744
4003,2460,5235
4004,2698,4997
4005,0,0
4006,0,0
4007,0,0
4008,0,0
4009,0,0
4010,0,0
4011,0,0
4012,2449,5246
4013,1725,5970
4014,0,0
4015,2543,5152
4016,1967,5728
4017,0,0
4018,2689,5006
4019,1591,6104
4020,3704,3991
4021,3140,4555
4022,0,0
4023,2400,5295
4024,2030,5665
4025,3599,4096
4026,280,7415
4027,0,0
4028,3509,4186
4029,22,7673
4030,0,0
4031,0,0
4032,0,0
4033,0,0
4034,0,0
4035,3364,4331
4036,1364,6331
4037,3818,3877
4038,3286,4409
4039,0,0
4040,3371,4324
4041,1504,6191
4042,0,0
4043,2875,4820
4044,970,6725
4045,0,0
4046,3660,4035
4047,0,0
4048,2133,5562
4049,2200,5495
4050,0,0
4051,0,0
4052,0,0
4053,1789,5906
4054,0,0
4055,0,0
4056,0,0
4057,0,0
4058,3313,4382
4059,2888,4807
4060,2276,5419
4061,0,0
4062,1456,6239
4063,1716,5979
4064,0,0
4065,3608,4087
4066,0,0
4067,327,7368
4068,0,0
4069,0,0
4070,1706,5989
4071,0,0
4072,0,0
4073,0,0
4074,0,0
4075,0,0
4076,2294,5401
4077,0,0
4078,0,0
4079,2564,5131
4080,3776,3919
4081,0,0
4082,2737,4958
4083,3763,3932
4084,3480,4215
4085,0,0
4086,2371,5324
4087,0,0
4088,3557,4138
4089,3380,4315
4090,0,0
4091,3061,4634
4092,2993,4702
4093,0,0
4094,0,0
4095,0,0
4096,1785,5910
4097,3543,4152
4098,3593,4102
4099,2504,5191
4100,2814,4881
4101,3441,4254
4102,2259,5436
4103,3435,4260
4104,0,0
4105,1654,6041
4106,0,0
4107,0,0
4108,0,0
4109,0,0
4110,3156,4539
4111,0,0
4112,0,0
4113,0,0
4114,0,0
4115,3247,4448
4116,0,0
4117,0,0
4118,0,0
4119,0,0
4120,0,0
4121,0,0
4122,0,0
4123,1794,5901
4124,0,0
4125,0,0
4126,0,0
4127,0,0
4128,3628,4067
4129,3436,4259
4130,3384,4311
4131,2359,5336
4132,3182,4513
4133,0,0
4134,2012,5683
4135,3549,4146
4136,2537,5158
4137,3361,4334
4138,0,0
4139,2748,4947
4140,0,0
4141,1722,5973
4142,0,0
4143,1797,5898
4144,0,0
4145,0,0
4146,0,0
4147,1396,6299
4148,0,0
4149,0,0
4150,3533,4162
4151,0,0
4152,3263,4432
4153,3548,4147
4154,0,0
4155,1216,6479
4156,2039,5656
4157,3564,4131
4158,0,0
4159,0,0
4160,0,0
4161,0,0
4162,0,0
4163,0,0
4164,0,0
4165,2379,5316
4166,0,0
4167,1072,6623
4168,3071,4624
4169,0,0
4170,3212,4483
4171,1901,5794
4172,0,0
4173,0,0
4174,0,0
4175,0,0
4176,3333,4362
4177,0,0
4178,3020,4675
4179,0,0
4180,3645,4050
4181,0,0
4182,0,0
4183,0,0
4184,0,0
4185,3839,3856
4186,69,7626
4187,2726,4969
4188,0,0
4189,2538,5157
4190,1778,5917
4191,0,0
4192,0,0
4193,2329,5366
4194,0,0
4195,3625,4070
4196,0,0
4197,2197,5498
4198,0,0
4199,754,6941
4200,0,0
4201,3736,3959
4202,3696,3999
4203,426,7269
4204,3179,4516
4205,0,0
4206,2562,5133
4207,0,0
4208,0,0
4209,1726,5969
4210,3815,3880
4211,0,0
4212,3710,3985
4213,0,0
4214,0,0
4215,0,0
4216,3032,4663
4217,0,0
4218,3472,4223
4219,0,0
4220,0,0
4221,1048,6647
4222,3115,4580
4223,2846,4849
4224,2388,5307
4225,0,0
4226,1320,6375
4227,0,0
4228,0,0
4229,0,0
4230,3360,4335
4231,0,0
4232,2981,4714
4233,0,0
4234,0,0
4235,3362,4333
4236,0,0
4237,3438,4257
4238,3300,4395
4239,0,0
4240,3756,3939
4241,0,0
4242,2713,4982
4243,0,0
4244,0,0
4245,0,0
4246,2897,4798
4247,0,0
4248,0,0
4249,0,0
4250,0,0
4251,2977,4718
4252,0,0
4253,2924,4771
4254,3721,3974
4255,2084,5611
4256,1775,5920
4257,0,0
4258,0,0
4259,0,0
4260,0,0
4261,0,0
4262,3224,4471
4263,0,0
4264,0,0
4265,0,0
4266,0,0
4267,0,0
4268,0,0
4269,0,0
4270,3594,4101
4271,0,0
4272,0,0
4273,0,0
4274,0,0
4275,0,0
4276,2303,5392
4277,2775,4920
4278,0,0
4279,0,0
4280,2519,5176
4281,3742,3953
4282,0,0
4283,3394,4301
4284,0,0
4285,0,0
4286,0,0
4287,0,0
4288,3060,4635
4289,0,0
4290,0,0
4291,0,0
4292,0,0
4293,0,0
4294,2586,5109
4295,2521,5174
4296,3114,4581
4297,0,0
4298,0,0
4299,3178,4517
4300,0,0
4301,0,0
4302,0,0
4303,0,0
4304,2498,5197
4305,0,0
4306,2022,5673
4307,2922,4773
4308,1975,5720
4309,0,0
4310,2990,4705
4311,3553,4142
4312,0,0
4313,0,0
4314,0,0
4315,0,0
4316,0,0
4317,3631,4064
4318,0,0
4319,3835,3860
4320,0,0
4321,3411,4284
4322,1930,5765
4323,0,0
4324,3814,3881
4325,0,0
4326,1373,6322
4327,1420,6275
4328,0,0
4329,0,0
4330,0,0
4331,0,0
4332,0,0
4333,0,0
4334,0,0
4335,2416,5279
4336,3816,3879
4337,0,0
4338,0,0
4339,0,0
4340,0,0
4341,0,0
4342,0,0
4343,0,0
4344,0,0
4345,0,0
4346,1700,5995
4347,0,0
4348,3728,3967
4349,3416,4279
4350,1345,6350
4351,0,0
4352,0,0
4353,3163,4532
4354,0,0
4355,0,0
4356,1514,6181
4357,0,0
4358,3413,4282
4359,0,0
4360,1186,6509
4361,0,0
4362,0,0
4363,895,6800
4364,2926,4769
4365,3018,4677
4366,0,0
4367,0,0
4368,0,0
4369,2080,5615
4370,0,0
4371,0,0
4372,0,0
4373,3698,3997
4374,0,0
4375,0,0
4376,0,0
4377,2339,5356
4378,3037,4658
4379,0,0
4380,2068,5627
4381,3109,4586
4382,0,0
4383,0,0
4384,0,0
4385,2257,5438
4386,0,0
4387,2970,4725
4388,1678,6017
4389,0,0
4390,0,0
4391,0,0
4392,0,0
4393,0,0
4394,0,0
4395,3228,4467
4396,0,0
4397,0,0
4398,2174,5521
4399,3540,4155
4400,2236,5459
4401,2308,5387
4402,0,0
4403,0,0
4404,0,0
4405,0,0
4406,0,0
4407,0,0
4408,2843,4852
4409,1565,6130
4410,0,0
4411,0,0
4412,0,0
4413,0,0
4414,3748,3947
4415,0,0
4416,0,0
4417,0,0
4418,0,0
4419,0,0
4420,0,0
4421,0,0
4422,818,6877
4423,3589,4106
4424,0,0
4425,0,0
4426,3254,4441
4427,0,0
4428,2244,5451
4429,0,0
4430,3210,4485
4431,1796,5899
4432,0,0
4433,0,0
4434,0,0
4435,0,0
4436,0,0
4437,2891,4804
4438,0,0
4439,0,0
4440,0,0
4441,0,0
4442,3386,4309
4443,3276,4419
4444,0,0
4445,0,0
4446,3824,3871
4447,3761,3934
4448,0,0
4449,1784,5911
4450,0,0
4451,0,0
4452,622,7073
4453,3270,4425
4454,2444,5251
4455,0,0
4456,0,0
4457,885,6810
4458,0,0
4459,2273,5422
4460,0,0
4461,0,0
4462,0,0
4463,0,0
4464,0,0
4465,2355,5340
4466,0,0
4467,0,0
4468,0,0
4469,0,0
4470,0,0
4471,0,0
4472,0,0
4473,3213,4482
4474,0,0
4475,2514,5181
4476,3226,4469
4477,0,0
4478,2513,5182
4479,3806,3889
4480,0,0
4481,0,0
4482,0,0
4483,0,0
4484,1372,6323
4485,0,0
4486,0,0
4487,0,0
4488,0,0
4489,0,0
4490,3327,4368
4491,0,0
4492,2801,4894
4493,2988,4707
4494,0,0
4495,3760,3935
4496,0,0
4497,3687,4008
4498,0,0
4499,2469,5226
4500,0,0
4501,0,0
4502,0,0
4503,0,0
4504,0,0
4505,0,0
4506,2764,4931
4507,0,0
4508,0,0
4509,3684,4011
4510,1873,5822
4511,0,0
4512,0,0
4513,3833,3862
4514,0,0
4515,0,0
4516,2868,4827
4517,0,0
4518,0,0
4519,0,0
4520,0,0
4521,1868,5827
4522,0,0
4523,3730,3965
4524,2175,5520
4525,0,0
4526,2701,4994
4527,0,0
4528,0,0
4529,3629,4066
4530,0,0
4531,0,0
4532,0,0
4533,0,0
4534,2463,5232
4535,0,0
4536,3444,4251
4537,3353,4342
4538,0,0
4539,0,0
4540,0,0
4541,0,0
4542,1760,5935
4543,0,0
4544,0,0
4545,0,0
4546,0,0
4547,901,6794
4548,0,0
4549,0,0
4550,3151,4544
4551,0,0
4552,0,0
4553,2240,5455
4554,0,0
4555,2742,4953
4556,0,0
4557,1207,6488
4558,3423,4272
4559,0,0
4560,0,0
4561,0,0
4562,495,7200
4563,0,0
4564,0,0
4565,0,0
4566,0,0
4567,0,0
4568,0,0
4569,2086,5609
4570,0,0
4571,0,0
4572,3059,4636
4573,0,0
4574,0,0
4575,0,0
4576,0,0
4577,1888,5807
4578,1770,5925
4579,0,0
4580,0,0
4581,0,0
4582,0,0
4583,0,0
4584,0,0
4585,3131,4564
4586,2680,5015
4587,2009,5686
4588,0,0
4589,0,0
4590,0,0
4591,0,0
4592,1728,5967
4593,0,0
4594,1662,6033
4595,2584,5111
4596,2015,5680
4597,0,0
4598,2106,5589
4599,0,0
4600,0,0
4601,0,0
4602,0,0
4603,0,0
4604,0,0
4605,2858,4837
4606,0,0
4607,0,0
4608,0,0
4609,0,0
4610,2980,4715
4611,0,0
4612,3715,3980
4613,0,0
4614,0,0
4615,0,0
4616,0,0
4617,0,0
4618,3766,3929
4619,2420,5275
4620,0,0
4621,0,0
4622,1680,6015
4623,0,0
4624,1720,5975
4625,0,0
4626,0,0
4627,2440,5255
4628,0,0
4629,0,0
4630,0,0
4631,0,0
4632,0,0
4633,3658,4037
4634,0,0
4635,0,0
4636,603,7092
4637,0,0
4638,0,0
4639,0,0
4640,3388,4307
4641,0,0
4642,3725,3970
4643,0,0
4644,1161,6534
4645,0,0
4646,2545,5150
4647,0,0
4648,0,0
4649,3825,3870
4650,0,0
4651,0,0
4652,2536,5159
4653,2931,4764
4654,3335,4360
4655,1512,6183
4656,0,0
4657,0,0
4658,3522,4173
4659,0,0
4660,0,0
4661,0,0
4662,3547,4148
4663,0,0
4664,0,0
4665,0,0
4666,3053,4642
4667,0,0
4668,0,0
4669,2466,5229
4670,0,0
4671,0,0
4672,1341,6354
4673,0,0
4674,0,0
4675,0,0
4676,0,0
4677,0,0
4678,845,6850
4679,2409,5286
4680,3397,4298
4681,0,0
4682,2996,4699
4683,3482,4213
4684,0,0
4685,3805,3890
4686,0,0
4687,0,0
4688,0,0
4689,0,0
4690,0,0
4691,0,0
4692,0,0
4693,2553,5142
4694,0,0
4695,2652,5043
4696,0,0
4697,3639,4056
4698,0,0
4699,0,0
4700,3008,4687
4701,1880,5815
4702,1272,6423
4703,0,0
4704,0,0
4705,0,0
4706,0,0
4707,0,0
4708,2526,5169
4709,3150,4545
4710,0,0
4711,0,0
4712,0,0
4713,0,0
4714,0,0
4715,3580,4115
4716,0,0
4717,0,0
4718,1846,5849
4719,0,0
4720,3317,4378
4721,0,0
4722,28,7667
4723,0,0
4724,0,0
4725,0,0
4726,0,0
4727,0,0
4728,0,0
4729,0,0
4730,2954,4741
4731,0,0
4732,0,0
4733,3275,4420
4734,0,0
4735,0,0
4736,0,0
4737,529,7166
4738,0,0
4739,2356,5339
4740,2851,4844
4741,0,0
4742,0,0
4743,0,0
4744,0,0
4745,3699,3996
4746,0,0
4747,0,0
4748,902,6793
4749,0,0
4750,0,0
4751,0,0
4752,0,0
4753,0,0
4754,0,0
4755,0,0
4756,0,0
4757,2717,4978
4758,3402,4293
4759,0,0
4760,0,0
4761,0,0
4762,2829,4866
4763,0,0
4764,0,0
4765,0,0
4766,0,0
4767,3407,4288
4768,0,0
4769,0,0
4770,0,0
4771,0,0
4772,3770,3925
4773,0,0
4774,0,0
4775,0,0
4776,0,0
4777,0,0
4778,0,0
4779,0,0
4780,0,0
4781,0,0
4782,0,0
4783,0,0
4784,2936,4759
4785,0,0
4786,0,0
4787,3168,4527
4788,0,0
4789,3118,4577
4790,0,0
4791,0,0
4792,3258,4437
4793,0,0
4794,0,0
4795,0,0
4796,2706,4989
4797,0,0
4798,0,0
4799,0,0
4800,0,0
4801,0,0
4802,1693,6002
4803,2639,5056
4804,0,0
4805,0,0
4806,0,0
4807,459,7236
4808,0,0
4809,0,0
4810,0,0
4811,0,0
4812,0,0
4813,0,0
4814,0,0
4815,2591,5104
4816,0,0
4817,0,0
4818,0,0
4819,0,0
4820,0,0
4821,0,0
4822,2346,5349
4823,3578,4117
4824,0,0
4825,3376,4319
4826,0,0
4827,2830,4865
4828,0,0
4829,3810,3885
4830,0,0
4831,693,7002
4832,0,0
4833,0,0
4834,2020,5675
4835,3478,4217
4836,0,0
4837,953,6742
4838,0,0
4839,0,0
4840,0,0
4841,0,0
4842,0,0
4843,2850,4845
4844,0,0
4845,0,0
4846,0,0
4847,0,0
4848,0,0
4849,0,0
4850,0,0
4851,0,0
4852,3149,4546
4853,0,0
4854,0,0
4855,0,0
4856,0,0
4857,0,0
4858,0,0
4859,2448,5247
4860,0,0
4861,724,6971
4862,0,0
4863,0,0
4864,0,0
4865,0,0
4866,3340,4355
4867,0,0
4868,3574,4121
4869,0,0
4870,0,0
4871,0,0
4872,2761,4934
4873,0,0
4874,0,0
4875,0,0
4876,3137,4558
4877,0,0
4878,0,0
4879,0,0
4880,0,0
4881,0,0
4882,3465,4230
4883,0,0
4884,0,0
4885,0,0
4886,3502,4193
4887,0,0
4888,796,6899
4889,3583,4112
4890,3714,3981
4891,0,0
4892,2122,5573
4893,0,0
4894,3126,4569
4895,1487,6208
4896,0,0
4897,3534,4161
4898,3767,3928
4899,0,0
4900,0,0
4901,0,0
4902,0,0
4903,0,0
4904,0,0
4905,3146,4549
4906,1561,6134
4907,0,0
4908,0,0
4909,2347,5348
4910,1106,6589
4911,0,0
4912,0,0
4913,0,0
4914,0,0
4915,0,0
4916,0,0
4917,0,0
4918,0,0
4919,0,0
4920,0,0
4921,0,0
4922,2597,5098
4923,0,0
4924,441,7254
4925,0,0
4926,2428,5267
4927,0,0
4928,0,0
4929,3709,3986
4930,0,0
4931,3262,4433
4932,0,0
4933,2026,5669
4934,0,0
4935,0,0
4936,1741,5954
4937,0,0
4938,0,0
4939,3306,4389
4940,0,0
4941,0,0
4942,0,0
4943,0,0
4944,0,0
4945,0,0
4946,2215,5480
4947,0,0
4948,0,0
4949,2798,4897
4950,0,0
4951,0,0
4952,0,0
4953,0,0
4954,0,0
4955,0,0
4956,3493,4202
4957,0,0
4958,0,0
4959,0,0
4960,0,0
4961,2867,4828
4962,0,0
4963,3215,4480
4964,0,0
4965,0,0
4966,0,0
4967,2634,5061
4968,0,0
4969,0,0
4970,0,0
4971,0,0
4972,0,0
4973,0,0
4974,0,0
4975,0,0
4976,0,0
4977,2962,4733
4978,0,0
4979,0,0
4980,2134,5561
4981,0,0
4982,0,0
4983,0,0
4984,0,0
4985,0,0
4986,0,0
4987,0,0
4988,0,0
4989,0,0
4990,0,0
4991,0,0
4992,0,0
4993,0,0
4994,0,0
4995,2013,5682
4996,2997,4698
4997,0,0
4998,0,0
4999,0,0
5000,2957,4738
5001,0,0
5002,0,0
5003,0,0
5004,0,0
5005,2568,5127
5006,0,0
5007,0,0
5008,2956,4739
5009,0,0
5010,0,0
5011,3010,4685
5012,3635,4060
5013,0,0
5014,0,0
5015,3752,3943
5016,0,0
5017,2277,5418
5018,2262,5433
5019,0,0
5020,0,0
5021,0,0
5022,0,0
5023,409,7286
5024,0,0
5025,0,0
5026,0,0
5027,0,0
5028,0,0
5029,0,0
5030,0,0
5031,1479,6216
5032,0,0
5033,2872,4823
5034,2604,5091
5035,0,0
5036,1798,5897
5037,0,0
5038,3301,4394
5039,0,0
5040,0,0
5041,2636,5059
5042,481,7214
5043,924,6771
5044,0,0
5045,0,0
5046,689,7006
5047,0,0
5048,0,0
5049,2413,5282
5050,0,0
5051,0,0
5052,0,0
5053,0,0
5054,0,0
5055,0,0
5056,2582,5113
5057,0,0
5058,0,0
5059,0,0
5060,0,0
5061,0,0
5062,0,0
5063,0,0
5064,3634,4061
5065,0,0
5066,0,0
5067,0,0
5068,297,7398
5069,1258,6437
5070,2941,4754
5071,0,0
5072,0,0
5073,2471,5224
5074,0,0
5075,0,0
5076,527,7168
5077,0,0
5078,306,7389
5079,0,0
5080,3451,4244
5081,0,0
5082,0,0
5083,0,0
5084,0,0
5085,832,6863
5086,0,0
5087,0,0
5088,3512,4183
5089,0,0
5090,3664,4031
5091,0,0
5092,0,0
5093,0,0
5094,0,0
5095,0,0
5096,0,0
5097,3481,4214
5098,0,0
5099,0,0
5100,1788,5907
5101,0,0
5102,0,0
5103,0,0
5104,0,0
5105,0,0
5106,0,0
5107,0,0
5108,0,0
5109,3355,4340
5110,0,0
5111,3616,4079
5112,93,7602
5113,0,0
5114,0,0
5115,0,0
5116,0,0
5117,0,0
5118,0,0
5119,0,0
5120,0,0
5121,1398,6297
5122,0,0
5123,3047,4648
5124,0,0
5125,0,0
5126,0,0
5127,0,0
5128,0,0
5129,3485,4210
5130,3183,4512
5131,0,0
5132,0,0
5133,2173,5522
5134,0,0
5135,2333,5362
5136,0,0
5137,0,0
5138,3711,3984
5139,0,0
5140,0,0
5141,0,0
5142,0,0
5143,0,0
5144,2421,5274
5145,0,0
5146,0,0
5147,0,0
5148,0,0
5149,3838,3857
5150,0,0
5151,2871,4824
5152,0,0
5153,3652,4043
5154,0,0
5155,0,0
5156,0,0
5157,0,0
5158,3681,4014
5159,0,0
5160,0,0
5161,0,0
5162,0,0
5163,0,0
5164,0,0
5165,0,0
5166,0,0
5167,0,0
5168,1939,5756
5169,0,0
5170,0,0
5171,0,0
5172,0,0
5173,0,0
5174,0,0
5175,0,0
5176,0,0
5177,0,0
5178,0,0
5179,0,0
5180,0,0
5181,0,0
5182,0,0
5183,0,0
5184,0,0
5185,3448,4247
5186,3421,4274
5187,1368,6327
5188,3170,4525
5189,0,0
5190,0,0
5191,0,0
5192,0,0
5193,0,0
5194,0,0
5195,0,0
5196,0,0
5197,0,0
5198,0,0
5199,0,0
5200,0,0
5201,0,0
5202,3190,4505
5203,0,0
5204,0,0
5205,0,0
5206,0,0
5207,2619,5076
5208,0,0
5209,3845,3850
5210,3261,4434
5211,0,0
5212,0,0
5213,3232,4463
5214,3777,3918
5215,0,0
5216,3273,4422
5217,0,0
5218,0,0
5219,0,0
5220,0,0
5221,0,0
5222,2983,4712
5223,0,0
5224,0,0
5225,0,0
5226,1220,6475
5227,0,0
5228,0,0
5229,2474,5221
5230,3586,4109
5231,0,0
5232,0,0
5233,3786,3909
5234,0,0
5235,0,0
5236,0,0
5237,0,0
5238,0,0
